user_id,auction_id,cat_id,cat1,property,buy_mount,day
833074572,16460064908,50012474,28,1628665:3233941;1628665:3233942;21475:135183931,100,20141115
615021160,25202844038,50010555,50008168,25935:31381;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:108579;1628665:29785;1628665:29782;22019:3261251;22019:3238327;22019:3228688;22019:3265977;22019:3248884;22019:3340598;3783431:38363838;32047:93470;13394971:30993;1628366:32799;8151548:29800;3988915:104912;1628348:11468;3731658:30902;21458:10047308;11528349:264696141;1633959:264696141,1,20140122
12519465,18981655392,50018831,50014815,1556:43332;21458:21896;7255170:116596259;27133808:74615995;21487:29773;6798969:51746;7250727:21892;33337:17911787;33595:28477,1,20130910
1810557741,19147107792,50013207,50008168,21458:21599;1628665:29790;1628665:3233938;2904342:30905;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;25935:21991;32047:93470;8151548:106665;13394971:30993;13395135:30912;13512632:45026;1628348:11468;1633959:122093651,1,20130910
756469356,21278423340,50012431,50014815,21458:8541453;1633959:3458332;2397831:16561212;6851446:46160;6851445:33553046;1628665:61550;1628665:29782;3731429:37463482;3731429:37472463;3731429:33896524;3731429:104914;23349:3611335;23349:4312026;23349:8662414;31328270:29772;31328270:29774;31328270:29773;21475:3229494,1,20130910
726953660,15561240166,50012361,122650008,21458:3228749;1628665:3233936;1628665:3233937;1628665:82340;1628665:29787;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;1628366:3230095;3071908:104866;8185014:3228727;8185016:31619;2236228:33213;25935:21991;25935:21990;25935:31381;1633959:30911;2397831:16560944,1,20120711
343462728,14676461228,50013207,50008168,21458:103679398;1633959:23125;2904342:30905;25935:21990;8151548:29800;13394971:30993;13512632:117825396;1628665:3233941;1628665:3233942;1628665:31614;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470,1,20120711
922475048,40765898524,50013636,50008168,21458:30992;1628665:29778;25935:31381;32047:93470;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;22135:31412;122217803:30914;22009:29800;122277569:21983;2049128:117906617;22066:31379;22022:110150624;122277668:102565;13658074:3348206,1,20140827
1106128983,39789337966,251725,28,21458:30992;22061:9217015;14215263:53029;1628665:3233941;1628665:3233939;1628665:29790;1628665:61550;1628665:3233936;1628665:29798;1628665:3233938;1628665:29787;1628665:29793;1628665:29796;21479:3262142;11684888:11468;21475:275708185,1,20140827
1987389292,40380348135,50010536,50008168,1628665:29790;1628665:29793;25935:21990;122217801:2026;122217801:3238422;122217801:50793479;32047:93471;1628348:11468;22061:30912;122217965:3227750;122217803:30914;22066:21671;33069:29447291;13023209:3405597;21458:9470556,1,20140827
356138263,37214509714,50010557,50008168,25935:21991;1628665:92012;1628665:29778;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:3226274;21458:114301268,1,20140508
769086715,38029747910,50014867,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233937;1628665:3233938;1628665:29787;1628665:29793;1628665:131622;1628665:133527;1628665:108579;1628665:29785;1628665:29799;3871525:4056209;21458:136195508,1,20140508
67477017,36857059547,50012467,50014815,21458:50084;13023209:3287113;2815901:42690480;21475:108283;1628149:110568;21479:50666323,1,20140508
41945034,36114134670,50013711,50008168,1628665:29798;1628665:29796;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122277773:21980;122217803:3230095;25935:21991;22009:29801;22066:3412566;21458:3250491;13023209:3345952,1,20140226
186238517,36989550626,50010558,50008168,1628665:3233941;1628665:29790;1628665:3233938;1628665:29787;1628665:29784;1628665:29799;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232,1,20140226
826507707,35840575658,50003700,28,123273479:31526;21475:135183931;1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233936;1628665:3233937;6725953:48332;3139975:30605;6796859:29841;21958:28481;12703156:3372959;21458:90708291;18439022:6933199,1,20140226
2023040730,18101921030,50010558,50008168,21458:30992;25935:21991;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;122217801:3265977;122217801:3248884;122217801:3340598;122217801:34731;32047:93470;122217973:30363;1628306:3229398;1628348:11468;10144346:29641136;22009:29800;122217965:3218241;122217803:30915;22066:30993;33069:104880;22061:14033338;33203:3502330,1,20140511
368666586,20207647494,50012359,122650008,21458:111939570;13023209:246950320;122217803:30915;124129949:3704329;122218021:135738;23654:22101;21477:139386;25935:21990;1628665:3233942;1628665:3233936;1628665:29799;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;122277820:29862,1,20140511
16450571,39051717034,121408024,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;122217801:34731;122217801:50793479;122217801:3287412;122217801:3377924;22009:29800;122217803:3290137;21477:30731631;21477:3979320;21477:28695579;25935:21990;21475:493281615;21475:493281616;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;21458:9207181,1,20140604
729112788,36927845316,250822,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21475:135183931;21458:7168481;2397831:40203,1,20140604
2072116860,42176932788,50006094,28,22891:22829;22891:22831;22891:34108;22891:34109;1628665:3233941;1628665:3233938;1628665:82340;1628665:133527;1628665:108579;11684888:22986;21475:135183931;21458:68859436,1,20150202
751509375,22250075454,50009549,50014815,21458:21909;20727861:35982985;13023209:11247737;1961421:86359;21479:50666323,1,20150202
2352787150,42047190691,121452056,50008168,1628665:3233938;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122277773:30902;122217803:30916;25935:21991;22066:3381725;22061:30912;13023209:3365286;21458:726642265,1,20150104
1727274516,38018557547,211122,38,21458:21786;33482:12586385;2804159:648426244;6933553:3313377;3346378:2507;22757:29230;21475:20145005;1628149:96059;122277714:28471;6940834:29865;122517771:648426244,1,20150104
767911024,4441006732,50228021,50014815,1628665:29782;1628665:29787;1628665:29796;1628665:31614;21458:21909;3097668:112336197;21475:46107683;21475:7202757;21479:50666323;1628149:110568;6478880:11580;31174030:44083,7,20140809
85731904,7534313428,50008817,28,1628665:29778;32767:44063,1,20130429
672801020,12448698884,50228021,50014815,1628665:3233941;21458:21906;21479:110556;6478880:29772;6478880:29773;6478880:29774;6478880:11580;31174030:201515649;2815901:105075182;3097674:9248293,1,20130329
667097085,19125504201,50013207,50008168,21458:21599;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;2904342:30905;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;25935:21990;32047:93472;13394971:30993;13395135:33213;13512632:45026;1633959:3384623,1,20130329
100095775,20699272548,50010558,50008168,21458:3318698;1633959:193087571;25935:21991;1628348:3229644;3079382:29641138;8151548:44428977;1627349:3227750;1628366:32799;13394971:30993;3988915:29447291;13395135:30912;13399649:3315982;1628665:92012;1628665:29790;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628305:3229391;1628306:3229402,1,20130329
346866951,20329792042,50010536,50008168,21458:27750322;22019:2026;22019:34731;22019:3287412;22019:3377924;22019:50793479;22128:30912;25935:21991;32047:93470;1627349:140223;1628348:11468;1628366:30916;1628665:3233936;1628665:3233941;1633959:114348199;3988915:7197959,1,20131127
209276644,22214323286,50014530,50008168,21458:21599;6645267:3747409;1628665:3233942;1628665:61550;1628665:29778;1628665:29784;5570851:56408734;5577323:3621257;8151548:3297582;22019:30309;25935:31381;3988915:104912;1633959:52650031,1,20131127
1014469979,37342624718,50023591,50022520,21458:130598526;13023209:3468777;122277773:119686;122277569:21983;21477:22516235;122217803:30915;122217803:30914;11761801:62519847;22009:106665;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:29798;1628665:29778;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29776;21967:29840,1,20140327
1638090808,36333663547,50016468,50008168,21458:171891871;1628665:3233941;1628665:3233939;1628665:31614;1628665:3233940;1628665:29785;1628665:29782;1628665:29799;122217803:30916;22009:27417714;122217801:3340598;122217801:3263874;122217801:3377924;122217801:3385599;122217801:2375;122217801:3226274;122217801:28232;122217801:138748;122217801:138749;122217801:138750;122217801:46180;122217801:138751;25935:31381;22066:3269223;33069:29447291;10144346:29641138,2,20140327
905770205,37181900060,50010558,50008168,25935:21990;1628665:3233941;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;32047:93470;122217973:30363;1628306:3229399;1628348:11468;10144346:29641138;22009:29800;122217965:3227750;122217803:30914;22066:30993;33069:104912;22061:14033338;33203:4141292;13023209:3426056;21458:53216704,1,20140327
663677659,13487350113,50007011,50008168,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1628324:9319927;5426651:29841,1,20140102
700027500,18076304588,50014250,28,1627584:30689;13420088:11635086;21475:137325,1,20140102
756451558,35141145080,50012438,50014815,21458:30018477;1633959:336801684;2397831:16560944;1628665:3233942,1,20140102
84384791,18394057762,50016010,28,3989588:31285;3998392:40870415;3998417:11580;11684888:104528258;21475:137325,1,20130712
100727611,23957904283,50024151,28,21458:3544086;21475:137325;29609:62066;1933759:31285;2339029:43179;2339099:15904096;2339128:28492;11684888:104528258;1628665:29782;1628665:133527;1628665:29799;1628665:92012;1628665:29796;1628665:29784;1628665:29787;1628665:29793;1628665:131622;1628665:29790;1628665:31614;1628665:3233938;1628665:29785;1628665:3233941;1628665:82340;1628665:3233937;1628665:3233936;1628665:3233942;1628665:61550;1628665:3233939;1628665:3233940;34711:97666,1,20130712
111081346,19771758891,50010544,50008168,21458:31340;1633959:41990657;25935:21990;1628348:3229645;1628021:48960;3988915:29447291;2904342:30907;13394971:3086;13510285:3450338;2919706:3269153;1628665:29799;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749,1,20131212
44099400,8711737315,50023591,50022520,21458:3392608;1633959:3344796;11787880:119686;11697064:119686;11697039:21983;11719942:11462;22334:33553046;22334:30915;22334:30916;22334:30914;11761801:119491;8151548:106665;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:29799;21967:29774;21967:29773;21967:29775;21967:29841,1,20131212
77295387,35483208141,50013636,50008168,21458:90064329;1633959:349495466;13584205:349495466;25935:21990;32047:93470;22135:31412;1628366:30916;8151548:3309760;13529746:21983;13529646:117906617;13394971:30993;22022:102274034;13539026:21984;1628665:29796;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232,1,20131212
18385251,9513428998,50014277,50014815,21458:21593;3803933:3334421;3825595:75367555;3748803:51479;22757:29230,2,20150112
913056789,36071791677,50006235,50008168,13023209:192919998;1628665:3233941;1628665:3233942;2397831:40203;21475:17106236,1,20150112
1577373570,10470070232,50010558,50008168,21458:30992;25935:21991;1628665:29784;1628665:29799;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;32047:93470;122217973:3229394;1628306:3229402;1628348:11468;10144346:29641138;22009:27417714;122217965:3227750;122217803:30914;22066:30993;33069:29447291;22061:30912;33203:4141292,1,20140910
112842020,40114158465,50006097,28,21458:374948251;121547787:30440;13023209:30440;5112993:106835;11684888:22986;21475:135183931;1628665:3233942;1628665:3233937;1628665:29798;1628665:3233938;1628665:82340;1628665:29784;1628665:29796;1628665:29785,1,20140910
1092948307,18225343982,121394024,50008168,21458:30992;1628665:3233942;1628665:92012;122217801:3238327;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;22009:29800;122217803:30914;21477:4195556;21477:30731631;21477:3979320;21477:28695579;25935:21991;13512069:117821971;21475:61944851;21475:493281615;21475:493281616;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619,2,20141021
787559427,41322497700,50013207,50008168,21458:105326845;13023209:703365970;22121:31004;25935:21991;22009:29800;22066:30993;22061:21671;122217806:30902;22121:30905;22009:106665;22061:30912;32047:93471;1628348:11468;1628665:3233941;1628665:61550;1628665:3233938;1628665:29796;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138749,1,20141021
2331201785,41246737398,50012359,122650008,21458:21599;1628665:29790;1628665:31614;1628665:61550;1628665:3233938;1628665:82340;1628665:29787;22007:30383;22007:30384;22007:30385;22007:30386;22007:30387;22007:30388;22007:30389;22007:30390;22007:30391;22007:30392;22007:30393;22007:30394;22007:30395;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;122217803:30914;124129949:3324544;122218021:31619;23654:121090;21477:3917817;25935:21991;25935:21990;25935:31381;122277820:3324544;13023209:748962113,1,20141202
51963000,36387805665,50012451,50008168,21458:108838;1633959:203758143;33030:31160;33162:30916;3156768:4195556;3156768:30731631;3156768:4069612;25935:21990;13512069:48867;1628324:3229493;1628324:3229558;1628324:3229505;1628324:3473865;1628324:3229496;1628324:38368874;1628324:19811010;1628324:104936;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138748;22019:138749,1,20131226
1133166658,26905380354,50015841,28,21458:3890924;12110285:3233070;3914866:11580;11684888:104528258;1628665:3233941;1628665:3233939;1628665:3233940;1628665:29778;1628665:3233938;1628665:29785;21475:11488282,1,20131226
120700261,19551277889,50013636,50008168,21458:46906;1633959:194177873;13585062:194177873;25935:21991;32047:93471;22135:31412;1628366:30916;8151548:44428977;13529746:21983;13529646:117906617;13394971:31379;22022:102274034;13539026:23751657;1628665:29796;22019:3265977;22019:3340598;22019:34731;22019:2026,1,20131226
862625342,20000248497,50010558,50008168,25935:31381;1628665:3233941;1628665:3233939;1628665:92012;1628665:3233937;1628665:82340;1628665:29784;1628665:29793;1628665:29785;1628665:29782;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628305:3229391;1628306:3229398;1628348:3229644;3079382:29641138;8151548:3297582;1627349:140223;1628366:30916;13394971:30993;3988915:104912;13395135:21671;13399649:3306112;21458:96321569;1633959:3992335,1,20140111
1132053117,3145076821,50010536,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;25935:31381;22019:34731;22019:2026;22019:50793479;22019:3287412;32047:93471;1628348:11468;22128:30909;1627349:140223;13394971:30993;1628366:32799;3988915:7197959,2,20140111
21759647,35137880401,50023532,28,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;11666232:104388116;11684888:104528257;21475:137325;11666049:40203,1,20140111
345329582,3477371616,50003700,28,24448:45985;1628665:31614;1628665:3233937;1628665:82340;1628665:131622;1628665:29785;1628665:29782;6725953:48332;22044:33270;6796859:68863835;6796859:75149787;8004773:15197746;12703156:3372959;11684888:104528258,1,20140211
24978016,15141714749,50018825,38,21458:151428858;44374139:135471;44378186:75367543;6933666:112911;21475:108283;33595:16453265;7145230:135471;33018:21671;1633959:23485,1,20140211
47655591,36459691395,50004457,50014815,32052:93666;21458:13135993;1633959:153234137,1,20140216
223595353,9620859132,50009540,50014815,21458:21909;3097739:4101996;2191928:50708;2191842:13613107;2815901:26462949;5168900:6474327;5173390:7089821;1628665:29782;21479:44208,1,20140216
324173007,9851300770,251725,28,21458:99352371;116631918:3248841;26320:53012;26318:52990;1633959:3238765;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;1627584:3230139;2397831:40203;11684888:104528258;21475:137325,2,20140216
290678525,17308450328,50011993,28,1628862:50276;21475:22131761;1628861:7198001;32959:104027;1628665:3233941;1628665:29790;1628665:3233936;1628665:3233938;1628665:29793;31367:82126;3989193:31542;3989126:3726638;32549:65569917;32549:99060;32549:5233065,1,20140204
546707222,42665499310,50012245,50014815,21458:23169943;11542662:607571920;33337:46475170;33337:70368813;33337:74682848;1628665:3233941;1628665:3233942;21967:29772;21967:29773;21967:29774,1,20150110
1967155032,39767851445,50012245,50014815,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;21967:29772;21967:29773;21967:29774;21956:29800,2,20150110
728934313,19539197142,50005982,50014815,1628665:29778;21458:3698458;9264312:3221229,2,20140905
2047172719,37196397199,50023591,50022520,1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:29785;1628665:29782;1628665:29799;21967:29774;21967:29775;122277773:119686;122277569:21983;21477:22516235;122217803:3290137;11761801:60276376;13023209:3770009;21458:554405556,1,20140905
674110850,15126354042,50006099,50014815,21458:34929;1628665:3233941;1628665:3233942;1628665:29790;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29799;21475:7517869;5136647:3688650;22999:43883,1,20150101
1053490619,41873147905,50013636,50008168,1628665:3233941;25935:21991;32047:93470;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;22135:31412;122217803:30916;2049128:117906617;22066:29563;13023209:3941454;21458:62613349;13660145:3812239,1,20141103
692692881,27317848710,50015727,50014815,21458:110926508;13023209:285066173;21967:52368;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799,1,20141103
1664775198,35767601159,50013636,50008168,21458:3234709;13585842:23506;1628665:3233941;1628665:3233942;1628665:3233939;25935:21991;1633959:155965561;32047:93471;22019:3248884;22019:3284610;22019:125938;22019:3238422;22019:50793479;22135:31410;1628366:30916;8151548:44428977;13529746:21983;13529646:117906617;13394971:31379;22022:102274034;13539026:117942782,1,20131106
176551686,15618391032,50006028,50022520,21458:9501904;5722856:22740418;11761801:3271409;35646:21646;2049586:3218241;22334:33553046;1628665:61550;5426651:29773;5426651:29774;5426651:29775;11761534:11580;2815901:22740418,1,20120829
40356734,19395504158,50013207,50008168,21458:32270;1633959:171983702;2904342:30905;25935:21991;8151548:29800;13394971:30993;13395135:33213;13512632:45026;1628665:29784;1628665:31614;1628665:3233942;22019:2026;22019:2375;22019:3287412;22019:3377924;22019:50793479;32047:93470,1,20120829
64462245,5497188433,50014271,50014815,3748803:19975304;21458:8535341;4538501:34166;5008669:49285;5260764:28471,1,20130108
206130482,12887258294,50011993,28,21458:19071524;1633959:194293562;1628862:50276;1628861:3251270;32959:104026;31367:82126;3989193:31542;3989126:3726638;11684888:104528258;21475:137325;1628665:29784;1628665:133527;1628665:108579;1628665:29785;1628665:29799;32549:99061;32549:75475273;32549:75475274;32549:75475275;32549:75475276;32549:99063;32549:6903483;32549:5233065,1,20130108
1054865034,7059295753,50012564,50014815,4859783:4300532;4890199:6609433;8456532:47756298;21458:130847593;15432391:21895;15557349:6609433,9,20130108
882263155,16303672582,50024151,28,29609:30123;2339128:28492;2339099:15904098;2339029:43179,1,20121025
483914389,24713392168,50010558,50008168,21458:137013693;25935:21990;32047:93470;1628306:3229402;1628348:11468;1628665:92012;1628665:29778;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3251926,1,20140420
1916347372,27526936345,50018436,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29785;1628665:29782;1628665:29799;21458:11973974,6,20140620
62785406,37372492925,121452056,50008168,21458:30992;1628665:29790;1628665:29778;13023209:12483806;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122277773:31429;18553309:21671;122217803:30915;25935:21991;22066:31377;22061:21671,1,20140620
2244202591,37379147423,50010558,50008168,21458:30992;25935:21990;1628665:92012;1628665:3233936;1628665:3233937;1628665:29793;1628665:29799;122217801:3248884;122217801:3340598;122217801:34731;122217801:125938;122217801:3238422;122217801:50793479;122217801:3287412;122217801:3377924;32047:93470;122217973:3229394;1628306:3229402;1628348:3229644;10144346:29641138;22009:27417714;122217965:3218241;122217803:30914;22066:3086;33069:29447291;22061:21671;33203:4141292;13023209:125762,1,20141006
276212677,40509626891,50006602,50008168,10984217:30035;21479:106713;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:133527;1628665:108579;1628665:29785;1628665:29782;21475:9319927;21475:7202757;21475:3472605;21475:3473865;21967:29841;122217803:30916;25935:31381;21458:29563,1,20141006
2298337671,35540996739,50013636,50008168,21458:28425592;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;25935:31381;32047:93472;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;122217801:28232;122217801:138748;22135:31410;122217803:30916;22009:29809;122277569:21983;2049128:117906617;22066:31379;22022:102274034;122277668:35534883;13023209:367059777;13641280:4136661,1,20141210
1905760969,40736507766,50012365,122650008,21458:115607200;13023209:681583663;122217803:30916;2397831:16561212;23346:46084;124129949:3229359;122218021:31619;122218019:31686;21948:3269393;3034215:3224847;35730:117233;122217809:31691;122218045:14466535;25935:21991;122277820:3324544;1628665:3233938;1628665:29784;1628665:29782;1628665:29799;22007:30396;22007:30397;22007:30398;22007:30399;22007:30400;22007:30338;22007:30401;22007:78118851;22007:78118763,1,20141130
20545607,40821362909,121394024,50008168,21458:122635653;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;122217801:3228688;122217801:3265977;122217801:3340598;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;22009:29800;122217803:30914;21477:30731631;21477:106779;21477:3979320;21477:24927057;21477:28695579;21477:4069612;25935:31381;13512069:117821971;21475:61944851;21475:493281615;21475:20145005;21475:234713719;21475:493281617;21475:493281618;21475:493281619;13023209:3464170,1,20141130
787477628,35402737008,50013636,50008168,21458:95945293;1633959:81747364;13587977:81747364;25935:21990;32047:93471;22135:31412;1628366:32799;8151548:106665;13529746:21983;13529646:117906618;13394971:3086;22022:102274034;13539026:3548306;1628665:29790;1628665:29798;1628665:29796;1628665:29799;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;22019:138749,1,20131016
1825050171,21623463092,50013636,50008168,21458:30992;1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;1628665:29793;1628665:131622;1628665:29796;1628665:133527;1628665:108579;1628665:29782;1628665:29799;25935:21991;32047:93470;22019:3340598;22019:34731;22019:2026;22019:50793479;22019:3287412;22135:31412;13529746:21983;13529646:117906617;13394971:31379;22022:102274034;13539026:117942783;13658074:121424103,2,20131016
111916364,17441581641,50013207,50008168,21458:84608330;1633959:5978594;2904342:30905;25935:21990;8151548:29800;13394971:30993;13395135:21671;13512632:45026;1628665:3233941;1628665:3233942;1628665:3233937;1628665:29798;1628665:29793;1628665:29796;22019:2026;22019:50793479;22019:3287412;22019:3377924;22019:2375;22019:28232;32047:93470;1628348:11468,1,20131016
296411187,38947479025,121452056,50008168,1628665:3233942;1628665:3233939;1628665:29798;1628665:29778;1628665:3233938;1628665:29784;1628665:131622;1628665:29796;1628665:108579;1628665:29799;122217801:34731;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:3385599;122277773:31429;18553309:131776;122217803:30915;25935:21991;22009:29800;22066:29563;22061:109080;13023209:18273906;21458:3285170,1,20140514
923594100,24394108785,50007011,50008168,21458:99542019;13023209:3352869;122217637:4218047;123410248:133200;122218081:12439576;25935:31381;122217973:30993;22009:29800;1628665:3233942;1628665:3233939;1628665:92012;1628665:31614;1628665:61550;1628665:29798;1628665:29796;1628665:29782;21475:7202757;21967:29772;21967:29774,1,20140514
218557367,38324346124,121364022,50008168,1628665:29778;1628665:29782;1628665:29784;1628665:29793;1628665:29796;1628665:29798;1628665:82340;25935:21991;22061:30912;122277773:21953;122217801:2026;122217801:50793479;122217801:3287412;122217801:3377924;122217801:2375;30640:93470;122217803:30915;22009:29800;22066:31377;22121:30905;1628348:11468;13023209:3499494;21458:7084564,2,20140514
681044631,21377264320,50017100,50014815,1628665:3233941;1628665:3233942;1628665:3233939;1628665:92012;1628665:29790;1628665:31614;1628665:61550;1628665:3233940;1628665:3233936;1628665:3233937;1628665:29798;1628665:29778;1628665:3233938;1628665:82340;1628665:29787;1628665:29784;6904871:3219069;21458:54607597;8569049:54607597,1,20121213
